부산ㆍ울산ㆍ경상남도,울산,A02,2017-11-25 00:00,구름조금,0,12,보통
부산ㆍ울산ㆍ경상남도,울산,A02,2017-11-25 12:00,구름많음,0,12,보통
부산ㆍ울산ㆍ경상남도,울산,A02,2017-11-26 00:00,구름많음,5,14,낮음
부산ㆍ울산ㆍ경상남도,울산,A02,2017-11-26 12:00,구름많음,5,14,보통
부산ㆍ울산ㆍ경상남도,울산,A02,2017-11-27 00:00,구름조금,0,11,보통
부산ㆍ울산ㆍ경상남도,울산,A02,2017-11-27 12:00,구름조금,0,11,보통
부산ㆍ울산ㆍ경상남도,울산,A02,2017-11-28 00:00,구름많음,1,15,보통
부산ㆍ울산ㆍ경상남도,울산,A02,2017-11-28 12:00,구름많음,1,15,보통
부산ㆍ울산ㆍ경상남도,울산,A01,2017-11-29 00:00,구름많음,6,13,보통
부산ㆍ울산ㆍ경상남도,울산,A01,2017-11-30 00:00,구름많음,5,13,보통
부산ㆍ울산ㆍ경상남도,울산,A01,2017-12-01 00:00,구름조금,6,13,보통
부산ㆍ울산ㆍ경상남도,창원,A02,2017-11-24 00:00,구름많음,1,12,낮음
부산ㆍ울산ㆍ경상남도,창원,A02,2017-11-24 12:00,구름조금,1,12,보통
부산ㆍ울산ㆍ경상남도,창원,A02,2017-11-25 00:00,구름조금,0,12,보통
부산ㆍ울산ㆍ경상남도,창원,A02,2017-11-25 12:00,구름많음,0,12,보통
부산ㆍ울산ㆍ경상남도,창원,A02,2017-11-26 00:00,구름많음,5,14,낮음
부산ㆍ울산ㆍ경상남도,창원,A02,2017-11-26 12:00,구름많음,5,14,보통
부산ㆍ울산ㆍ경상남도,창원,A02,2017-11-27 00:00,구름조금,1,10,보통
부산ㆍ울산ㆍ경상남도,창원,A02,2017-11-27 12:00,구름조금,1,10,보통
부산ㆍ울산ㆍ경상남도,창원,A02,2017-11-28 00:00,구름많음,1,14,보통
부산ㆍ울산ㆍ경상남도,창원,A02,2017-11-28 12:00,구름많음,1,14,보통
부산ㆍ울산ㆍ경상남도,창원,A01,2017-11-29 00:00,구름많음,6,13,보통
부산ㆍ울산ㆍ경상남도,창원,A01,2017-11-30 00:00,구름많음,5,13,보통
부산ㆍ울산ㆍ경상남도,창원,A01,2017-12-01 00:00,구름조금,6,13,보통
서울ㆍ인천ㆍ경기도,서울,A02,2017-11-24 00:00,구름많고 비/눈,-2,6,보통
서울ㆍ인천ㆍ경기도,서울,A02,2017-11-24 12:00,구름많고 비/눈,-2,6,보통
서울ㆍ인천ㆍ경기도,서울,A02,2017-11-25 00:00,구름많음,-3,7,보통
서울ㆍ인천ㆍ경기도,서울,A02,2017-11-25 12:00,구름많음,-3,7,낮음
서울ㆍ인천ㆍ경기도,서울,A02,2017-11-26 00:00,구름많고 비/눈,3,7,보통
서울ㆍ인천ㆍ경기도,서울,A02,2017-11-26 12:00,구름많음,3,7,보통
서울ㆍ인천ㆍ경기도,서울,A02,2017-11-27 00:00,구름조금,-3,4,보통
서울ㆍ인천ㆍ경기도,서울,A02,2017-11-27 12:00,구름조금,-3,4,보통
서울ㆍ인천ㆍ경기도,서울,A02,2017-11-28 00:00,구름조금,-2,6,보통
서울ㆍ인천ㆍ경기도,서울,A02,2017-11-28 12:00,구름조금,-2,6,보통
서울ㆍ인천ㆍ경기도,서울,A01,2017-11-29 00:00,구름많음,2,8,보통
서울ㆍ인천ㆍ경기도,서울,A01,2017-11-30 00:00,구름많음,1,6,보통
서울ㆍ인천ㆍ경기도,서울,A01,2017-12-01 00:00,구름조금,1,6,보통
서울ㆍ인천ㆍ경기도,인천,A02,2017-11-24 00:00,구름많고 비/눈,-1,5,보통
서울ㆍ인천ㆍ경기도,인천,A02,2017-11-24 12:00,구름많고 비/눈,-1,5,보통
서울ㆍ인천ㆍ경기도,인천,A02,2017-11-25 00:00,구름많음,-2,6,보통
서울ㆍ인천ㆍ경기도,인천,A02,2017-11-25 12:00,구름많음,-2,6,낮음
서울ㆍ인천ㆍ경기도,인천,A02,2017-11-26 00:00,구름많고 비/눈,4,7,보통
서울ㆍ인천ㆍ경기도,인천,A02,2017-11-26 12:00,구름많음,4,7,보통
서울ㆍ인천ㆍ경기도,인천,A02,2017-11-27 00:00,구름조금,-2,3,보통
서울ㆍ인천ㆍ경기도,인천,A02,2017-11-27 12:00,구름조금,-2,3,보통
서울ㆍ인천ㆍ경기도,인천,A02,2017-11-28 00:00,구름조금,-2,5,보통
서울ㆍ인천ㆍ경기도,인천,A02,2017-11-28 12:00,구름조금,-2,5,보통
서울ㆍ인천ㆍ경기도,인천,A01,2017-11-29 00:00,구름많음,3,7,보통
서울ㆍ인천ㆍ경기도,인천,A01,2017-11-30 00:00,구름많음,1,6,보통
서울ㆍ인천ㆍ경기도,인천,A01,2017-12-01 00:00,구름조금,2,5,보통
서울ㆍ인천ㆍ경기도,수원,A02,2017-11-24 00:00,구름많고 비/눈,-3,6,보통
서울ㆍ인천ㆍ경기도,수원,A02,2017-11-24 12:00,구름많고 비/눈,-3,6,보통
서울ㆍ인천ㆍ경기도,수원,A02,2017-11-25 00:00,구름많음,-4,6,보통
서울ㆍ인천ㆍ경기도,수원,A02,2017-11-25 12:00,구름많음,-4,6,낮음
서울ㆍ인천ㆍ경기도,수원,A02,2017-11-26 00:00,구름많고 비/눈,2,7,보통
서울ㆍ인천ㆍ경기도,수원,A02,2017-11-26 12:00,구름많음,2,7,보통
서울ㆍ인천ㆍ경기도,수원,A02,2017-11-27 00:00,구름조금,-4,4,보통
서울ㆍ인천ㆍ경기도,수원,A02,2017-11-27 12:00,구름조금,-4,4,보통
서울ㆍ인천ㆍ경기도,수원,A02,2017-11-28 00:00,구름조금,-3,5,보통
서울ㆍ인천ㆍ경기도,수원,A02,2017-11-28 12:00,구름조금,-3,5,보통
서울ㆍ인천ㆍ경기도,수원,A01,2017-11-29 00:00,구름많음,1,7,보통
서울ㆍ인천ㆍ경기도,수원,A01,2017-11-30 00:00,구름많음,0,6,보통
서울ㆍ인천ㆍ경기도,수원,A01,2017-12-01 00:00,구름조금,0,6,보통
서울ㆍ인천ㆍ경기도,파주,A02,2017-11-24 00:00,구름많고 비/눈,-5,5,보통
서울ㆍ인천ㆍ경기도,파주,A02,2017-11-24 12:00,구름많고 비/눈,-5,5,보통
서울ㆍ인천ㆍ경기도,파주,A02,2017-11-25 00:00,구름많음,-5,6,보통
서울ㆍ인천ㆍ경기도,파주,A02,2017-11-25 12:00,구름많음,-5,6,낮음
서울ㆍ인천ㆍ경기도,파주,A02,2017-11-26 00:00,구름많고 비/눈,0,6,보통
서울ㆍ인천ㆍ경기도,파주,A02,2017-11-26 12:00,구름많음,0,6,보통
서울ㆍ인천ㆍ경기도,파주,A02,2017-11-27 00:00,구름조금,-7,4,보통
서울ㆍ인천ㆍ경기도,파주,A02,2017-11-27 12:00,구름조금,-7,4,보통
서울ㆍ인천ㆍ경기도,파주,A02,2017-11-28 00:00,구름조금,-7,5,보통
서울ㆍ인천ㆍ경기도,파주,A02,2017-11-28 12:00,구름조금,-7,5,보통
서울ㆍ인천ㆍ경기도,파주,A01,2017-11-29 00:00,구름많음,-3,6,보통
서울ㆍ인천ㆍ경기도,파주,A01,2017-11-30 00:00,구름많음,-4,5,보통
서울ㆍ인천ㆍ경기도,파주,A01,2017-12-01 00:00,구름조금,-4,5,보통
강원도영서,춘천,A02,2017-11-24 00:00,구름많고 비/눈,-4,5,보통
강원도영서,춘천,A02,2017-11-24 12:00,구름많고 비/눈,-4,5,보통
강원도영서,춘천,A02,2017-11-25 00:00,구름많음,-5,6,보통
강원도영서,춘천,A02,2017-11-25 12:00,구름많음,-5,6,낮음
강원도영서,춘천,A02,2017-11-26 00:00,구름많고 비/눈,0,7,보통
강원도영서,춘천,A02,2017-11-26 12:00,구름많음,0,7,보통
강원도영서,춘천,A02,2017-11-27 00:00,구름조금,-5,4,보통
강원도영서,춘천,A02,2017-11-27 12:00,구름조금,-5,4,보통
강원도영서,춘천,A02,2017-11-28 00:00,구름조금,-5,6,보통
강원도영서,춘천,A02,2017-11-28 12:00,구름조금,-5,6,보통
강원도영서,춘천,A01,2017-11-29 00:00,구름많음,-1,8,보통
강원도영서,춘천,A01,2017-11-30 00:00,구름많음,-3,6,보통
강원도영서,춘천,A01,2017-12-01 00:00,구름조금,-2,7,보통
강원도영서,원주,A02,2017-11-24 00:00,구름많고 비/눈,-3,5,보통
강원도영서,원주,A02,2017-11-24 12:00,구름많고 비/눈,-3,5,보통
강원도영서,원주,A02,2017-11-25 00:00,구름많음,-4,6,보통
강원도영서,원주,A02,2017-11-25 12:00,구름많음,-4,6,낮음
강원도영서,원주,A02,2017-11-26 00:00,구름많고 비/눈,1,6,보통
강원도영서,원주,A02,2017-11-26 12:00,구름많음,1,6,보통
강원도영서,원주,A02,2017-11-27 00:00,구름조금,-4,5,보통
강원도영서,원주,A02,2017-11-27 12:00,구름조금,-4,5,보통
강원도영서,원주,A02,2017-11-28 00:00,구름조금,-3,7,보통
강원도영서,원주,A02,2017-11-28 12:00,구름조금,-3,7,보통
강원도영서,원주,A01,2017-11-29 00:00,구름많음,0,8,보통
강원도영서,원주,A01,2017-11-30 00:00,구름많음,-2,6,보통
강원도영서,원주,A01,2017-12-01 00:00,구름조금,-1,7,보통
강원도영동,강릉,A02,2017-11-24 00:00,구름많고 비/눈,1,8,보통
강원도영동,강릉,A02,2017-11-24 12:00,구름많고 비/눈,1,8,보통
강원도영동,강릉,A02,2017-11-25 00:00,구름많음,0,9,보통
강원도영동,강릉,A02,2017-11-25 12:00,구름많음,0,9,낮음
강원도영동,강릉,A02,2017-11-26 00:00,구름많고 비/눈,5,10,보통
강원도영동,강릉,A02,2017-11-26 12:00,구름많음,5,10,보통
강원도영동,강릉,A02,2017-11-27 00:00,구름조금,2,8,보통
강원도영동,강릉,A02,2017-11-27 12:00,구름조금,2,8,보통
강원도영동,강릉,A02,2017-11-28 00:00,구름조금,3,8,보통
강원도영동,강릉,A02,2017-11-28 12:00,구름조금,3,8,보통
강원도영동,강릉,A01,2017-11-29 00:00,구름많음,3,10,보통
강원도영동,강릉,A01,2017-11-30 00:00,구름많음,4,10,보통
강원도영동,강릉,A01,2017-12-01 00:00,구름조금,4,10,보통
충청북도,청주,A02,2017-11-24 00:00,구름많고 비/눈,0,7,보통
충청북도,청주,A02,2017-11-24 12:00,구름많고 비/눈,0,7,보통
충청북도,청주,A02,2017-11-25 00:00,구름많음,-4,8,보통
충청북도,청주,A02,2017-11-25 12:00,구름많음,-4,8,낮음
충청북도,청주,A02,2017-11-26 00:00,구름많고 비,3,9,보통
충청북도,청주,A02,2017-11-26 12:00,구름많음,3,9,낮음
충청북도,청주,A02,2017-11-27 00:00,구름조금,-4,7,보통
충청북도,청주,A02,2017-11-27 12:00,구름조금,-4,7,보통
충청북도,청주,A02,2017-11-28 00:00,구름조금,-2,10,보통
충청북도,청주,A02,2017-11-28 12:00,구름조금,-2,10,보통
충청북도,청주,A01,2017-11-29 00:00,구름많음,3,10,보통
충청북도,청주,A01,2017-11-30 00:00,구름많음,0,9,보통
충청북도,청주,A01,2017-12-01 00:00,구름조금,1,9,보통
대전ㆍ세종ㆍ충청남도,대전,A02,2017-11-24 00:00,구름많고 비/눈,0,7,보통
대전ㆍ세종ㆍ충청남도,대전,A02,2017-11-24 12:00,구름많음,0,7,낮음
대전ㆍ세종ㆍ충청남도,대전,A02,2017-11-25 00:00,구름많음,-2,9,보통
대전ㆍ세종ㆍ충청남도,대전,A02,2017-11-25 12:00,구름많음,-2,9,보통
대전ㆍ세종ㆍ충청남도,대전,A02,2017-11-26 00:00,구름많고 비,3,9,보통
대전ㆍ세종ㆍ충청남도,대전,A02,2017-11-26 12:00,구름많음,3,9,낮음
대전ㆍ세종ㆍ충청남도,대전,A02,2017-11-27 00:00,구름조금,-3,10,보통
대전ㆍ세종ㆍ충청남도,대전,A02,2017-11-27 12:00,구름조금,-3,10,보통
대전ㆍ세종ㆍ충청남도,대전,A02,2017-11-28 00:00,구름조금,-2,11,보통
대전ㆍ세종ㆍ충청남도,대전,A02,2017-11-28 12:00,구름조금,-2,11,보통
대전ㆍ세종ㆍ충청남도,대전,A01,2017-11-29 00:00,구름많음,0,9,보통
대전ㆍ세종ㆍ충청남도,대전,A01,2017-11-30 00:00,구름많음,-1,9,보통
대전ㆍ세종ㆍ충청남도,대전,A01,2017-12-01 00:00,구름조금,0,9,보통
대전ㆍ세종ㆍ충청남도,세종,A02,2017-11-24 00:00,구름많고 비/눈,-1,7,보통
대전ㆍ세종ㆍ충청남도,세종,A02,2017-11-24 12:00,구름많음,-1,7,낮음
대전ㆍ세종ㆍ충청남도,세종,A02,2017-11-25 00:00,구름많음,-3,9,보통
대전ㆍ세종ㆍ충청남도,세종,A02,2017-11-25 12:00,구름많음,-3,9,보통
대전ㆍ세종ㆍ충청남도,세종,A02,2017-11-26 00:00,구름많고 비,2,9,보통
대전ㆍ세종ㆍ충청남도,세종,A02,2017-11-26 12:00,구름많음,2,9,낮음
대전ㆍ세종ㆍ충청남도,세종,A02,2017-11-27 00:00,구름조금,-4,10,보통
대전ㆍ세종ㆍ충청남도,세종,A02,2017-11-27 12:00,구름조금,-4,10,보통
대전ㆍ세종ㆍ충청남도,세종,A02,2017-11-28 00:00,구름조금,-4,11,보통
대전ㆍ세종ㆍ충청남도,세종,A02,2017-11-28 12:00,구름조금,-4,11,보통
대전ㆍ세종ㆍ충청남도,세종,A01,2017-11-29 00:00,구름많음,-1,9,보통
대전ㆍ세종ㆍ충청남도,세종,A01,2017-11-30 00:00,구름많음,-2,9,보통
대전ㆍ세종ㆍ충청남도,세종,A01,2017-12-01 00:00,구름조금,-1,9,보통
대전ㆍ세종ㆍ충청남도,홍성,A02,2017-11-24 00:00,구름많고 비/눈,-2,7,보통
대전ㆍ세종ㆍ충청남도,홍성,A02,2017-11-24 12:00,구름많음,-2,7,낮음
대전ㆍ세종ㆍ충청남도,홍성,A02,2017-11-25 00:00,구름많음,-3,9,보통
대전ㆍ세종ㆍ충청남도,홍성,A02,2017-11-25 12:00,구름많음,-3,9,보통
대전ㆍ세종ㆍ충청남도,홍성,A02,2017-11-26 00:00,구름많고 비,2,9,보통
대전ㆍ세종ㆍ충청남도,홍성,A02,2017-11-26 12:00,구름많음,2,9,낮음
대전ㆍ세종ㆍ충청남도,홍성,A02,2017-11-27 00:00,구름조금,-4,10,보통
대전ㆍ세종ㆍ충청남도,홍성,A02,2017-11-27 12:00,구름조금,-4,10,보통
대전ㆍ세종ㆍ충청남도,홍성,A02,2017-11-28 00:00,구름조금,-3,11,보통
대전ㆍ세종ㆍ충청남도,홍성,A02,2017-11-28 12:00,구름조금,-3,11,보통
대전ㆍ세종ㆍ충청남도,홍성,A01,2017-11-29 00:00,구름많음,-1,8,보통
대전ㆍ세종ㆍ충청남도,홍성,A01,2017-11-30 00:00,구름많음,-2,8,보통
대전ㆍ세종ㆍ충청남도,홍성,A01,2017-12-01 00:00,구름조금,-1,8,보통
전라북도,전주,A02,2017-11-24 00:00,구름많고 비/눈,1,9,보통
전라북도,전주,A02,2017-11-24 12:00,구름많음,1,9,낮음
전라북도,전주,A02,2017-11-25 00:00,구름많음,1,9,보통
전라북도,전주,A02,2017-11-25 12:00,구름많음,1,9,보통
전라북도,전주,A02,2017-11-26 00:00,구름많음,1,11,낮음
전라북도,전주,A02,2017-11-26 12:00,구름많음,1,11,낮음
전라북도,전주,A02,2017-11-27 00:00,구름조금,-2,9,보통
전라북도,전주,A02,2017-11-27 12:00,구름조금,-2,9,보통
전라북도,전주,A02,2017-11-28 00:00,구름많음,-1,12,보통
전라북도,전주,A02,2017-11-28 12:00,구름많음,-1,12,보통
전라북도,전주,A01,2017-11-29 00:00,구름많음,3,11,보통
전라북도,전주,A01,2017-11-30 00:00,구름많음,3,11,보통
전라북도,전주,A01,2017-12-01 00:00,구름조금,3,9,보통
전라북도,군산,A02,2017-11-24 00:00,구름많고 비/눈,1,9,보통
전라북도,군산,A02,2017-11-24 12:00,구름많음,1,9,낮음
전라북도,군산,A02,2017-11-25 00:00,구름많음,-1,9,보통
전라북도,군산,A02,2017-11-25 12:00,구름많음,-1,9,보통
전라북도,군산,A02,2017-11-26 00:00,구름많음,2,10,낮음
전라북도,군산,A02,2017-11-26 12:00,구름많음,2,10,낮음
전라북도,군산,A02,2017-11-27 00:00,구름조금,-2,9,보통
전라북도,군산,A02,2017-11-27 12:00,구름조금,-2,9,보통
전라북도,군산,A02,2017-11-28 00:00,구름많음,-1,12,보통
전라북도,군산,A02,2017-11-28 12:00,구름많음,-1,12,보통
전라북도,군산,A01,2017-11-29 00:00,구름많음,3,11,보통
전라북도,군산,A01,2017-11-30 00:00,구름많음,2,11,보통
전라북도,군산,A01,2017-12-01 00:00,구름조금,2,9,보통
광주ㆍ전라남도,광주,A02,2017-11-24 00:00,구름많고 비/눈,1,11,보통
광주ㆍ전라남도,광주,A02,2017-11-24 12:00,구름많음,1,11,낮음
광주ㆍ전라남도,광주,A02,2017-11-25 00:00,구름많음,0,12,보통
광주ㆍ전라남도,광주,A02,2017-11-25 12:00,구름많음,0,12,보통
광주ㆍ전라남도,광주,A02,2017-11-26 00:00,구름많음,4,12,낮음
광주ㆍ전라남도,광주,A02,2017-11-26 12:00,구름많음,4,12,보통
광주ㆍ전라남도,광주,A02,2017-11-27 00:00,구름조금,1,8,보통
광주ㆍ전라남도,광주,A02,2017-11-27 12:00,구름조금,1,8,보통
광주ㆍ전라남도,광주,A02,2017-11-28 00:00,구름많음,0,11,보통
광주ㆍ전라남도,광주,A02,2017-11-28 12:00,구름많음,0,11,보통
광주ㆍ전라남도,광주,A01,2017-11-29 00:00,구름많음,4,12,낮음
광주ㆍ전라남도,광주,A01,2017-11-30 00:00,구름많음,2,11,보통
광주ㆍ전라남도,광주,A01,2017-12-01 00:00,구름조금,1,11,보통
광주ㆍ전라남도,목포,A02,2017-11-24 00:00,구름많고 비/눈,4,11,보통
광주ㆍ전라남도,목포,A02,2017-11-24 12:00,구름많음,4,11,낮음
광주ㆍ전라남도,목포,A02,2017-11-25 00:00,구름많음,2,11,보통
광주ㆍ전라남도,목포,A02,2017-11-25 12:00,구름많음,2,11,보통
광주ㆍ전라남도,목포,A02,2017-11-26 00:00,구름많음,6,12,낮음
광주ㆍ전라남도,목포,A02,2017-11-26 12:00,구름많음,6,12,보통
광주ㆍ전라남도,목포,A02,2017-11-27 00:00,구름조금,2,8,보통
광주ㆍ전라남도,목포,A02,2017-11-27 12:00,구름조금,2,8,보통
광주ㆍ전라남도,목포,A02,2017-11-28 00:00,구름많음,2,10,보통
광주ㆍ전라남도,목포,A02,2017-11-28 12:00,구름많음,2,10,보통
광주ㆍ전라남도,목포,A01,2017-11-29 00:00,구름많음,5,12,낮음
광주ㆍ전라남도,목포,A01,2017-11-30 00:00,구름많음,3,11,보통
광주ㆍ전라남도,목포,A01,2017-12-01 00:00,구름조금,2,11,보통
광주ㆍ전라남도,여수,A02,2017-11-24 00:00,구름많고 비/눈,4,12,보통
광주ㆍ전라남도,여수,A02,2017-11-24 12:00,구름많음,4,12,낮음
광주ㆍ전라남도,여수,A02,2017-11-25 00:00,구름많음,4,12,보통
광주ㆍ전라남도,여수,A02,2017-11-25 12:00,구름많음,4,12,보통
광주ㆍ전라남도,여수,A02,2017-11-26 00:00,구름많음,7,12,낮음
광주ㆍ전라남도,여수,A02,2017-11-26 12:00,구름많음,7,12,보통
광주ㆍ전라남도,여수,A02,2017-11-27 00:00,구름조금,3,8,보통
광주ㆍ전라남도,여수,A02,2017-11-27 12:00,구름조금,3,8,보통
광주ㆍ전라남도,여수,A02,2017-11-28 00:00,구름많음,2,10,보통
광주ㆍ전라남도,여수,A02,2017-11-28 12:00,구름많음,2,10,보통
광주ㆍ전라남도,여수,A01,2017-11-29 00:00,구름많음,5,12,낮음
광주ㆍ전라남도,여수,A01,2017-11-30 00:00,구름많음,4,11,보통
광주ㆍ전라남도,여수,A01,2017-12-01 00:00,구름조금,3,11,보통
대구ㆍ경상북도,대구,A02,2017-11-24 00:00,구름많음,-1,11,낮음
대구ㆍ경상북도,대구,A02,2017-11-24 12:00,구름많음,-1,11,낮음
대구ㆍ경상북도,대구,A02,2017-11-25 00:00,구름많음,-2,10,보통
대구ㆍ경상북도,대구,A02,2017-11-25 12:00,구름많음,-2,10,보통
대구ㆍ경상북도,대구,A02,2017-11-26 00:00,구름많음,2,12,보통
대구ㆍ경상북도,대구,A02,2017-11-26 12:00,구름많음,2,12,보통
대구ㆍ경상북도,대구,A02,2017-11-27 00:00,구름조금,-1,10,보통
대구ㆍ경상북도,대구,A02,2017-11-27 12:00,구름조금,-1,10,보통
대구ㆍ경상북도,대구,A02,2017-11-28 00:00,구름조금,-1,12,보통
대구ㆍ경상북도,대구,A02,2017-11-28 12:00,구름조금,-1,12,보통
대구ㆍ경상북도,대구,A01,2017-11-29 00:00,구름많음,3,12,보통
대구ㆍ경상북도,대구,A01,2017-11-30 00:00,구름많음,3,11,보통
대구ㆍ경상북도,대구,A01,2017-12-01 00:00,구름조금,4,11,보통
대구ㆍ경상북도,안동,A02,2017-11-24 00:00,구름많음,-4,8,낮음
대구ㆍ경상북도,안동,A02,2017-11-24 12:00,구름많음,-4,8,낮음
대구ㆍ경상북도,안동,A02,2017-11-25 00:00,구름많음,-4,8,보통
대구ㆍ경상북도,안동,A02,2017-11-25 12:00,구름많음,-4,8,보통
대구ㆍ경상북도,안동,A02,2017-11-26 00:00,구름많음,-1,11,보통
대구ㆍ경상북도,안동,A02,2017-11-26 12:00,구름많음,-1,11,보통
대구ㆍ경상북도,안동,A02,2017-11-27 00:00,구름조금,-3,8,보통
대구ㆍ경상북도,안동,A02,2017-11-27 12:00,구름조금,-3,8,보통
대구ㆍ경상북도,안동,A02,2017-11-28 00:00,구름조금,-4,9,보통
대구ㆍ경상북도,안동,A02,2017-11-28 12:00,구름조금,-4,9,보통
대구ㆍ경상북도,안동,A01,2017-11-29 00:00,구름많음,0,11,보통
대구ㆍ경상북도,안동,A01,2017-11-30 00:00,구름많음,0,10,보통
대구ㆍ경상북도,안동,A01,2017-12-01 00:00,구름조금,-1,10,보통
대구ㆍ경상북도,포항,A02,2017-11-24 00:00,구름많음,0,11,낮음
대구ㆍ경상북도,포항,A02,2017-11-24 12:00,구름많음,0,11,낮음
대구ㆍ경상북도,포항,A02,2017-11-25 00:00,구름많음,-1,10,보통
대구ㆍ경상북도,포항,A02,2017-11-25 12:00,구름많음,-1,10,보통
대구ㆍ경상북도,포항,A02,2017-11-26 00:00,구름많음,6,13,보통
대구ㆍ경상북도,포항,A02,2017-11-26 12:00,구름많음,6,13,보통
대구ㆍ경상북도,포항,A02,2017-11-27 00:00,구름조금,1,11,보통
대구ㆍ경상북도,포항,A02,2017-11-27 12:00,구름조금,1,11,보통
대구ㆍ경상북도,포항,A02,2017-11-28 00:00,구름조금,2,13,보통
대구ㆍ경상북도,포항,A02,2017-11-28 12:00,구름조금,2,13,보통
대구ㆍ경상북도,포항,A01,2017-11-29 00:00,구름많음,6,14,보통
대구ㆍ경상북도,포항,A01,2017-11-30 00:00,구름많음,5,12,보통
대구ㆍ경상북도,포항,A01,2017-12-01 00:00,구름조금,4,12,보통
부산ㆍ울산ㆍ경상남도,부산,A02,2017-11-24 00:00,구름많음,2,12,낮음
부산ㆍ울산ㆍ경상남도,부산,A02,2017-11-24 12:00,구름조금,2,12,보통
부산ㆍ울산ㆍ경상남도,부산,A02,2017-11-25 00:00,구름조금,1,11,보통
부산ㆍ울산ㆍ경상남도,부산,A02,2017-11-25 12:00,구름많음,1,11,보통
부산ㆍ울산ㆍ경상남도,부산,A02,2017-11-26 00:00,구름많음,8,15,낮음
부산ㆍ울산ㆍ경상남도,부산,A02,2017-11-26 12:00,구름많음,8,15,보통
부산ㆍ울산ㆍ경상남도,부산,A02,2017-11-27 00:00,구름조금,2,11,보통
부산ㆍ울산ㆍ경상남도,부산,A02,2017-11-27 12:00,구름조금,2,11,보통
부산ㆍ울산ㆍ경상남도,부산,A02,2017-11-28 00:00,구름많음,4,16,보통
부산ㆍ울산ㆍ경상남도,부산,A02,2017-11-28 12:00,구름많음,4,16,보통
부산ㆍ울산ㆍ경상남도,부산,A01,2017-11-29 00:00,구름많음,8,14,보통
부산ㆍ울산ㆍ경상남도,부산,A01,2017-11-30 00:00,구름많음,7,14,보통
부산ㆍ울산ㆍ경상남도,부산,A01,2017-12-01 00:00,구름조금,8,14,보통
부산ㆍ울산ㆍ경상남도,울산,A02,2017-11-24 00:00,구름많음,1,12,낮음
부산ㆍ울산ㆍ경상남도,울산,A02,2017-11-24 12:00,구름조금,1,12,보통
부산ㆍ울산ㆍ경상남도,울산,A02,2017-11-25 00:00,구름조금,0,12,보통
부산ㆍ울산ㆍ경상남도,울산,A02,2017-11-25 12:00,구름많음,0,12,보통
부산ㆍ울산ㆍ경상남도,울산,A02,2017-11-26 00:00,구름많음,5,14,낮음
부산ㆍ울산ㆍ경상남도,울산,A02,2017-11-26 12:00,구름많음,5,14,보통
부산ㆍ울산ㆍ경상남도,울산,A02,2017-11-27 00:00,구름조금,0,11,보통
부산ㆍ울산ㆍ경상남도,울산,A02,2017-11-27 12:00,구름조금,0,11,보통
부산ㆍ울산ㆍ경상남도,울산,A02,2017-11-28 00:00,구름많음,1,15,보통
부산ㆍ울산ㆍ경상남도,울산,A02,2017-11-28 12:00,구름많음,1,15,보통
부산ㆍ울산ㆍ경상남도,울산,A01,2017-11-29 00:00,구름많음,6,13,보통
부산ㆍ울산ㆍ경상남도,울산,A01,2017-11-30 00:00,구름많음,5,13,보통
부산ㆍ울산ㆍ경상남도,울산,A01,2017-12-01 00:00,구름조금,6,13,보통
부산ㆍ울산ㆍ경상남도,창원,A02,2017-11-24 00:00,구름많음,1,12,낮음
부산ㆍ울산ㆍ경상남도,창원,A02,2017-11-24 12:00,구름조금,1,12,보통
부산ㆍ울산ㆍ경상남도,창원,A02,2017-11-25 00:00,구름조금,0,12,보통
부산ㆍ울산ㆍ경상남도,창원,A02,2017-11-25 12:00,구름많음,0,12,보통
부산ㆍ울산ㆍ경상남도,창원,A02,2017-11-26 00:00,구름많음,5,14,낮음
부산ㆍ울산ㆍ경상남도,창원,A02,2017-11-26 12:00,구름많음,5,14,보통
부산ㆍ울산ㆍ경상남도,창원,A02,2017-11-27 00:00,구름조금,1,10,보통
부산ㆍ울산ㆍ경상남도,창원,A02,2017-11-27 12:00,구름조금,1,10,보통
부산ㆍ울산ㆍ경상남도,창원,A02,2017-11-28 00:00,구름많음,1,14,보통
부산ㆍ울산ㆍ경상남도,창원,A02,2017-11-28 12:00,구름많음,1,14,보통
부산ㆍ울산ㆍ경상남도,창원,A01,2017-11-29 00:00,구름많음,6,13,보통
부산ㆍ울산ㆍ경상남도,창원,A01,2017-11-30 00:00,구름많음,5,13,보통
부산ㆍ울산ㆍ경상남도,창원,A01,2017-12-01 00:00,구름조금,6,13,보통
제주도,제주,A02,2017-11-24 00:00,구름많고 비,9,13,보통
제주도,제주,A02,2017-11-24 12:00,구름많음,9,13,낮음
제주도,제주,A02,2017-11-25 00:00,구름많음,8,14,보통
제주도,제주,A02,2017-11-25 12:00,구름많음,8,14,보통
제주도,제주,A02,2017-11-26 00:00,구름많음,9,14,낮음
제주도,제주,A02,2017-11-26 12:00,구름많음,9,14,낮음
제주도,제주,A02,2017-11-27 00:00,구름많음,8,15,보통
제주도,제주,A02,2017-11-27 12:00,구름많음,8,15,보통
제주도,제주,A02,2017-11-28 00:00,구름많음,10,16,보통
제주도,제주,A02,2017-11-28 12:00,구름많음,10,16,보통
제주도,제주,A01,2017-11-29 00:00,구름많고 비,12,16,보통
